player_id,goals,goals_penalty,goals_header,goals_left_foot,goals_right_foot,goals_other_body_part,goals_with_first_touch,goals_in_goal_area,goals_in_penalty_area,goals_in_attacking_third,goals_in_middle_third,goals_inside_penalty_area,goals_outside_penalty_area,goals_long_distance,goals_mid_distance,goals_short_distance,goals_avg_distance,shots_total,shots_on_target,shots_from_freekick,shots_from_penalty,shots_on_target_left_foot,shots_on_target_right_foot,shots_with_first_touch,shots_in_goal_area,shots_in_penalty_area,shots_in_attacking_third,shots_in_middle_third,shots_inside_penalty_area,shots_outside_penalty_area,shots_long_distance,shots_mid_distance,shots_short_distance,shots_avg_distance,goal_normal,goal_volley,goal_half_volley,goal_lob,goal_backheel,goal_overhead_kick,goal_diving_header,xG,big_chances_total,big_chances_led_to_goal,last_minute_goals,up_goals,up_goals_penalty,up_goals_header,up_goals_left_foot,up_goals_right_foot,up_goals_other_body_part,up_goals_with_first_touch,up_goals_in_goal_area,up_goals_in_penalty_area,up_goals_in_attacking_third,up_goals_in_middle_third,up_goals_inside_penalty_area,up_goals_outside_penalty_area,up_goals_long_distance,up_goals_mid_distance,up_goals_short_distance,up_goals_avg_distance,up_shots_total,up_shots_on_target,up_shots_from_freekick,up_shots_from_penalty,up_shots_on_target_left_foot,up_shots_on_target_right_foot,up_shots_with_first_touch,up_shots_in_goal_area,up_shots_in_penalty_area,up_shots_in_attacking_third,up_shots_in_middle_third,up_shots_inside_penalty_area,up_shots_outside_penalty_area,up_shots_long_distance,up_shots_mid_distance,up_shots_short_distance,up_shots_avg_distance,up_goal_normal,up_goal_volley,up_goal_half_volley,up_goal_lob,up_goal_backheel,up_goal_overhead_kick,up_goal_diving_header,up_xG,up_big_chances_total,up_big_chances_led_to_goal,up_last_minute_goals,equalizer,first_goal,leading_goal,goals_important,shots_on_target_%,shot_conversion_%,shot_conversion_on_target_%,big_chances_conversion_%,up_shot_conversion_%,up_shots_on_target_%,up_big_chances_conversion_%,shots_inside_the_box_%,shots_outside_the_box_%,goals_right_foot_%,goals_left_foot_%,goals_with_first_touch_%,big_chance_conversion_%,goals_outside_penalty_area_%,goals_inside_penalty_area_%,goals_header_%,player,goals_per_match,goals_penalty_per_match,goals_header_per_match,goals_left_foot_per_match,goals_right_foot_per_match,goals_other_body_part_per_match,goals_with_first_touch_per_match,goals_in_goal_area_per_match,goals_in_penalty_area_per_match,goals_in_attacking_third_per_match,goals_in_middle_third_per_match,goals_inside_penalty_area_per_match,goals_outside_penalty_area_per_match,goals_long_distance_per_match,goals_mid_distance_per_match,goals_short_distance_per_match,goals_avg_distance_per_match,shots_total_per_match,shots_on_target_per_match,shots_from_freekick_per_match,shots_from_penalty_per_match,shots_on_target_left_foot_per_match,shots_on_target_right_foot_per_match,shots_with_first_touch_per_match,shots_in_goal_area_per_match,shots_in_penalty_area_per_match,shots_in_attacking_third_per_match,shots_in_middle_third_per_match,shots_inside_penalty_area_per_match,shots_outside_penalty_area_per_match,shots_long_distance_per_match,shots_mid_distance_per_match,shots_short_distance_per_match,shots_avg_distance_per_match,goal_normal_per_match,goal_volley_per_match,goal_half_volley_per_match,goal_lob_per_match,goal_backheel_per_match,goal_overhead_kick_per_match,goal_diving_header_per_match,xG_per_match,big_chances_total_per_match,big_chances_led_to_goal_per_match,last_minute_goals_per_match,up_goals_per_match,up_goals_penalty_per_match,up_goals_header_per_match,up_goals_left_foot_per_match,up_goals_right_foot_per_match,up_goals_other_body_part_per_match,up_goals_with_first_touch_per_match,up_goals_in_goal_area_per_match,up_goals_in_penalty_area_per_match,up_goals_in_attacking_third_per_match,up_goals_in_middle_third_per_match,up_goals_inside_penalty_area_per_match,up_goals_outside_penalty_area_per_match,up_goals_long_distance_per_match,up_goals_mid_distance_per_match,up_goals_short_distance_per_match,up_goals_avg_distance_per_match,up_shots_total_per_match,up_shots_on_target_per_match,up_shots_from_freekick_per_match,up_shots_from_penalty_per_match,up_shots_on_target_left_foot_per_match,up_shots_on_target_right_foot_per_match,up_shots_with_first_touch_per_match,up_shots_in_goal_area_per_match,up_shots_in_penalty_area_per_match,up_shots_in_attacking_third_per_match,up_shots_in_middle_third_per_match,up_shots_inside_penalty_area_per_match,up_shots_outside_penalty_area_per_match,up_shots_long_distance_per_match,up_shots_mid_distance_per_match,up_shots_short_distance_per_match,up_shots_avg_distance_per_match,up_goal_normal_per_match,up_goal_volley_per_match,up_goal_half_volley_per_match,up_goal_lob_per_match,up_goal_backheel_per_match,up_goal_overhead_kick_per_match,up_goal_diving_header_per_match,up_xG_per_match,up_big_chances_total_per_match,up_big_chances_led_to_goal_per_match,up_last_minute_goals_per_match,equalizer_per_match,first_goal_per_match,leading_goal_per_match,goals_important_per_match
2936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,4.0,0.0,1.0,3.0,16.866559728954634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201584199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,11.581563051436339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07910355899999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Christophe Kerbrat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.044,0.022,0.0,0.0,0.011,0.011,0.0,0.011,0.033,0.011,0.011,0.0,0.044,0.0,0.011,0.033,0.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.022,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.022,0.0,0.0,0.0,0.022,0.0,0.011,0.011,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,36.58594382247901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2847983594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,10.62170854471465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1949718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lucas Deaux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.044,0.022,0.0,0.0,0.0,0.022,0.033,0.0,0.033,0.0,0.0,0.0,0.044,0.011,0.011,0.022,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.022,0.011,0.0,0.0,0.0,0.011,0.022,0.0,0.022,0.0,0.0,0.0,0.022,0.0,0.011,0.011,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2944.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,20.112185361118765,11.0,5.0,0.0,0.0,3.0,2.0,6.0,0.0,6.0,0.0,0.0,0.0,11.0,3.0,4.0,4.0,30.491358857650724,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.119127833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,16.14530706975357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577563295,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.455,0.091,0.2,0.0,0.0,0.25,0.0,0.0,1.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,Benjamin Corgnet,0.011,0.0,0.0,0.011,0.0,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.122,0.011,0.0,0.0,0.223,0.122,0.056,0.0,0.0,0.033,0.022,0.067,0.0,0.067,0.0,0.0,0.0,0.122,0.033,0.044,0.044,0.339,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.012,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.044,0.011,0.0,0.0,0.0,0.011,0.011,0.0,0.033,0.0,0.0,0.0,0.044,0.011,0.022,0.011,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.011,0.0,0.0,0.0,0.011,0.0,0.011
2946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,1.0,4.0,7.0,0.0,3.0,0.0,0.0,0.0,10.0,6.0,0.0,4.0,34.691442065872174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3376732825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,14.47065556157337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099941988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frédéric Guilbert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.111,0.056,0.0,0.0,0.011,0.044,0.078,0.0,0.033,0.0,0.0,0.0,0.111,0.067,0.0,0.044,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.022,0.011,0.0,0.0,0.0,0.011,0.011,0.0,0.011,0.0,0.0,0.0,0.022,0.011,0.0,0.011,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anthony Lopes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2948.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,20.0,1.0,3.0,0.0,37.596113048001214,20.0,10.0,5.0,0.0,9.0,1.0,5.0,0.0,11.0,0.0,0.0,0.0,20.0,10.0,9.0,1.0,38.65423809060614,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.894099298,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,20.44149657392053,3.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,17.726715763387322,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461536006,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.5,0.2,0.4,0.0,0.667,0.667,0.0,0.0,1.0,0.0,1.0,0.5,0.0,5.0,0.0,0.0,Nabil Fekir,0.044,0.0,0.0,0.044,0.0,0.0,0.022,0.0,0.044,0.0,0.0,0.0,0.222,0.011,0.033,0.0,0.418,0.222,0.111,0.056,0.0,0.1,0.011,0.056,0.0,0.122,0.0,0.0,0.0,0.222,0.111,0.1,0.011,0.429,0.033,0.0,0.011,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.022,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.033,0.011,0.011,0.0,0.227,0.033,0.022,0.0,0.0,0.022,0.0,0.011,0.0,0.033,0.0,0.0,0.0,0.033,0.011,0.022,0.0,0.197,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.011,0.011,0.0,0.022
2950.0,4.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,31.0,1.0,3.0,0.0,34.97851330311395,31.0,17.0,1.0,2.0,3.0,14.0,5.0,1.0,18.0,1.0,1.0,0.0,31.0,11.0,13.0,7.0,33.99870107351026,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3908888252000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,22.08098729676733,9.0,4.0,0.0,0.0,1.0,3.0,2.0,0.0,7.0,0.0,0.0,0.0,9.0,3.0,3.0,3.0,16.042351276229486,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402243303,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.548,0.129,0.235,0.0,0.111,0.444,0.0,0.0,1.0,0.75,0.25,0.25,0.0,7.75,0.0,0.0,Jonas Martin,0.044,0.022,0.0,0.011,0.033,0.0,0.011,0.0,0.044,0.0,0.0,0.0,0.344,0.011,0.033,0.0,0.389,0.344,0.189,0.011,0.022,0.033,0.156,0.056,0.011,0.2,0.011,0.011,0.0,0.344,0.122,0.144,0.078,0.378,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.1,0.011,0.0,0.0,0.245,0.1,0.044,0.0,0.0,0.011,0.033,0.022,0.0,0.078,0.0,0.0,0.0,0.1,0.033,0.033,0.033,0.178,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.011,0.0,0.022,0.033
2953.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,10.410091258005382,15.0,8.0,0.0,0.0,0.0,6.0,7.0,0.0,12.0,0.0,0.0,0.0,15.0,2.0,2.0,11.0,18.2885750349448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.444312296,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,10.410091258005382,6.0,6.0,0.0,0.0,0.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,1.0,5.0,5.067054240636039,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868824162,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.533,0.067,0.125,1.0,0.167,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,15.0,0.0,0.0,Abdou Kader Mangane,0.011,0.0,0.0,0.0,0.011,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.167,0.0,0.011,0.0,0.116,0.167,0.089,0.0,0.0,0.0,0.067,0.078,0.0,0.133,0.0,0.0,0.0,0.167,0.022,0.022,0.122,0.203,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.011,0.011,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.067,0.0,0.011,0.0,0.116,0.067,0.067,0.0,0.0,0.0,0.044,0.022,0.0,0.056,0.0,0.0,0.0,0.067,0.0,0.011,0.056,0.056,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.011,0.011,0.0,0.011,0.0,0.0,0.011
2955.0,10.0,0.0,4.0,2.0,4.0,0.0,3.0,2.0,8.0,2.0,2.0,0.0,76.0,0.0,7.0,3.0,23.71988828077941,76.0,39.0,1.0,0.0,8.0,21.0,32.0,3.0,40.0,3.0,3.0,0.0,76.0,24.0,32.0,20.0,32.91442410004437,7.0,1.0,2.0,0.0,0.0,0.0,0.0,5.4911739543,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,21.0,0.0,1.0,1.0,10.85056222847344,21.0,11.0,0.0,0.0,0.0,6.0,5.0,1.0,13.0,1.0,1.0,0.0,21.0,7.0,7.0,7.0,15.387833182879113,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6794200415,0.0,0.0,0.0,2.0,5.0,1.0,8.0,0.513,0.132,0.256,0.0,0.095,0.524,0.0,0.0,1.0,0.4,0.2,0.3,0.0,7.6,0.0,0.4,Ronny Rodelin,0.111,0.0,0.044,0.022,0.044,0.0,0.033,0.022,0.089,0.022,0.022,0.0,0.844,0.0,0.078,0.033,0.264,0.844,0.433,0.011,0.0,0.089,0.233,0.356,0.033,0.444,0.033,0.033,0.0,0.844,0.267,0.356,0.222,0.366,0.078,0.011,0.022,0.0,0.0,0.0,0.0,0.061,0.0,0.0,0.011,0.022,0.0,0.011,0.0,0.011,0.0,0.0,0.011,0.011,0.011,0.011,0.0,0.233,0.0,0.011,0.011,0.121,0.233,0.122,0.0,0.0,0.0,0.067,0.056,0.011,0.144,0.011,0.011,0.0,0.233,0.078,0.078,0.078,0.171,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.022,0.056,0.011,0.089
2956.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,15.8318209469093,17.0,13.0,0.0,0.0,13.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,17.0,5.0,1.0,11.0,26.223204676045384,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6131101399999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,15.725654877956035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07418733999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.765,0.118,0.154,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,8.5,0.0,0.0,Bertrand Isidore Traoré,0.022,0.0,0.0,0.022,0.0,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.189,0.011,0.0,0.011,0.176,0.189,0.144,0.0,0.0,0.144,0.0,0.067,0.0,0.111,0.0,0.0,0.0,0.189,0.056,0.011,0.122,0.291,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.022,0.022,0.0,0.0,0.022,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.022,0.011,0.0,0.011,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.011,0.0,0.011
2959.0,4.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,33.0,0.0,4.0,0.0,26.05395496931537,33.0,23.0,0.0,1.0,3.0,20.0,21.0,0.0,14.0,0.0,0.0,0.0,33.0,11.0,15.0,7.0,37.33497726915242,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.7181587675,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,12.234786471369247,7.0,6.0,0.0,0.0,1.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,7.0,3.0,1.0,3.0,20.008381835282403,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7136167075000001,1.0,0.0,0.0,1.0,3.0,0.0,4.0,0.697,0.121,0.174,0.5,0.143,0.857,0.0,0.0,1.0,1.0,0.0,0.5,0.5,8.25,0.0,0.0,Julien Féret,0.044,0.011,0.0,0.0,0.044,0.0,0.022,0.0,0.044,0.0,0.0,0.0,0.367,0.0,0.044,0.0,0.289,0.367,0.256,0.0,0.011,0.033,0.222,0.233,0.0,0.156,0.0,0.0,0.0,0.367,0.122,0.167,0.078,0.415,0.033,0.011,0.0,0.0,0.0,0.0,0.0,0.041,0.022,0.011,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.078,0.0,0.011,0.0,0.136,0.078,0.067,0.0,0.0,0.011,0.056,0.056,0.0,0.033,0.0,0.0,0.0,0.078,0.033,0.011,0.033,0.222,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.0,0.0,0.011,0.033,0.0,0.044
2961.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,22.23803048833237,10.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,3.0,2.0,2.0,0.0,10.0,4.0,3.0,3.0,30.91221727825416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777628768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,13.625594314490451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3310745,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.1,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,Yann Bodiger,0.011,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.011,0.0,0.0,0.247,0.111,0.022,0.011,0.0,0.022,0.0,0.033,0.022,0.033,0.022,0.022,0.0,0.111,0.044,0.033,0.033,0.343,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.022,0.011,0.011,0.011,0.011,0.0,0.033,0.011,0.011,0.011,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.011,0.011
2963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rémy Vercoutre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
