index,UMAP 1,UMAP 2,new_position,role,position_level_1
8387.0,3.5618253,0.6123425,Forward,Left Back,Offensive Defender
5460.0,1.3348553,2.951976,Forward,Left Center Midfield,Central Midfielder
6039.0,5.5500484,1.8918368,Midfielder,Left Defensive Midfield,Defensive Midfielder
5537.0,13.541982,4.954515,Defender,Left Center Back,Regular Defender
12321.0,6.112824,2.9106593,Midfielder,Right Center Midfield,Central Midfielder
9396.0,11.747981,2.15366,Defender,Right Center Forward,Striker
26832.0,3.4056156,1.1489654,Midfielder,Center Forward,Striker
7016.0,13.612643,4.739892,Defender,Left Midfield,Central Midfielder
3502.0,12.252914,4.5456877,Defender,Right Center Back,Regular Defender
16534.0,12.521251,1.2223597,Defender,Left Defensive Midfield,Defensive Midfielder
3510.0,0.41597453,8.038786,Defender,Left Wing,Winger
8517.0,4.327246,18.60849,Goalkeeper,Goalkeeper,Goalkeeper
6717.0,6.828108,3.161902,Midfielder,Left Center Midfield,Central Midfielder
3053.0,3.561446,-0.5292042,Midfielder,Center Attacking Midfield,Offensive Midfielder
5242.0,3.7729616,4.512153,Midfielder,Left Midfield,Central Midfielder
8060.0,0.3200376,1.486095,Forward,Center Attacking Midfield,Offensive Midfielder
3499.0,1.5177416,5.230892,Forward,Right Center Forward,Striker
8215.0,2.2431936,2.0956948,Forward,Right Center Midfield,Central Midfielder
8556.0,6.9164577,3.8506489,Midfielder,Left Center Midfield,Central Midfielder
9397.0,5.693101,-3.531225,Defender,Right Back,Offensive Defender
8508.0,3.389389,3.2595196,Midfielder,Right Defensive Midfield,Defensive Midfielder
37972.0,3.8355827,19.011751,Goalkeeper,Goalkeeper,Goalkeeper
19836.0,0.73255724,1.6553596,Forward,Center Defensive Midfield,Defensive Midfielder
8404.0,6.314334,4.0215592,Midfielder,Left Center Midfield,Central Midfielder
11281.0,3.8321576,-0.6379383,Midfielder,Left Wing,Winger
8403.0,3.5097275,2.6453762,Midfielder,Right Center Forward,Striker
8824.0,4.300532,3.486694,Midfielder,Right Center Forward,Striker
5668.0,0.0032444613,1.7593524,Defender,Right Wing Back,Offensive Defender
5208.0,3.5589724,4.898672,Midfielder,Center Attacking Midfield,Offensive Midfielder
8220.0,4.021721,5.103359,Defender,Left Center Back,Regular Defender
19295.0,4.5249066,-0.1103745,Defender,Right Wing Back,Offensive Defender
9399.0,6.975141,2.8354611,Defender,Left Back,Offensive Defender
20133.0,5.773662,4.025273,Midfielder,Center Back,Regular Defender
15651.0,-0.12344939,7.9684386,Defender,Left Midfield,Central Midfielder
8667.0,4.192922,19.725107,Goalkeeper,Goalkeeper,Goalkeeper
400621.0,0.4516615,8.113716,Defender,Left Center Midfield,Central Midfielder
8223.0,0.72835946,5.663436,Midfielder,Left Wing,Winger
5562.0,2.1457307,0.6697977,Midfielder,Right Midfield,Central Midfielder
8670.0,5.474322,-3.4140656,Defender,Right Midfield,Central Midfielder
5570.0,4.160789,19.518858,Goalkeeper,Goalkeeper,Goalkeeper
36359.0,13.143619,5.328965,Defender,Right Center Back,Regular Defender
5681.0,4.894755,0.40012717,Midfielder,Left Back,Offensive Defender
21156.0,3.8870807,-1.1518062,Forward,Center Attacking Midfield,Offensive Midfielder
8227.0,2.3518527,1.827348,Midfielder,Right Center Midfield,Central Midfielder
18888.0,3.2536247,5.1320086,Midfielder,Left Defensive Midfield,Defensive Midfielder
35240.0,1.390557,5.5242763,Forward,Left Center Back,Regular Defender
8504.0,0.3896841,8.217635,Defender,Left Center Midfield,Central Midfielder
5543.0,1.9720649,1.8280092,Forward,Left Center Forward,Striker
8678.0,11.732149,1.9131916,Defender,Left Defensive Midfield,Defensive Midfielder
10896.0,5.0716724,2.5572376,Midfielder,Left Midfield,Central Midfielder
7846.0,0.987228,2.562589,Forward,Right Wing,Winger
10822.0,3.3217418,1.4652435,Midfielder,Center Attacking Midfield,Offensive Midfielder
5837.0,1.049459,4.8197074,Midfielder,Right Defensive Midfield,Defensive Midfielder
8206.0,5.1973023,3.7809486,Midfielder,Right Back,Offensive Defender
8571.0,0.65921664,1.8361746,Forward,Right Midfield,Central Midfielder
8575.0,1.9148449,3.0497227,Forward,Center Forward,Striker
30439.0,4.463964,4.781031,Midfielder,Right Defensive Midfield,Defensive Midfielder
8580.0,13.425607,5.22285,Defender,Right Center Back,Regular Defender
8577.0,5.2778554,19.461235,Goalkeeper,Goalkeeper,Goalkeeper
24914.0,1.6978171,6.0935073,Midfielder,Center Attacking Midfield,Offensive Midfielder
5664.0,6.974147,3.820365,Midfielder,Right Center Midfield,Central Midfielder
9722.0,6.4035788,-3.834994,Defender,Right Back,Offensive Defender
5569.0,0.5626782,8.789388,Defender,Left Back,Offensive Defender
8570.0,13.528624,5.0073123,Defender,Left Center Forward,Striker
24244.0,3.7638643,-0.04617351,Forward,Left Wing,Winger
8576.0,5.4290037,-3.399951,Defender,Right Center Midfield,Central Midfielder
8538.0,6.5565886,2.4449399,Defender,Right Center Forward,Striker
8543.0,5.214115,2.6714957,Midfielder,Right Defensive Midfield,Defensive Midfielder
3530.0,6.0914555,-3.258048,Defender,Right Back,Offensive Defender
8947.0,4.1766005,19.752197,Goalkeeper,Goalkeeper,Goalkeeper
21311.0,3.2768362,-0.060565062,Forward,Right Wing,Winger
8578.0,6.8755713,3.583841,Midfielder,Center Defensive Midfield,Defensive Midfielder
11845.0,1.548724,1.5605628,Forward,Left Center Forward,Striker
38524.0,3.4213328,2.858098,Midfielder,Right Defensive Midfield,Defensive Midfielder
23341.0,12.35547,4.6212816,Defender,Right Center Back,Regular Defender
5697.0,3.1800168,1.2632486,Forward,Right Center Forward,Striker
8541.0,2.5282564,2.461865,Midfielder,Right Wing,Winger
8579.0,5.012432,2.65994,Midfielder,Left Center Midfield,Central Midfielder
11131.0,1.7418975,2.8482387,Forward,Left Defensive Midfield,Defensive Midfielder
30287.0,6.001864,2.8190987,Defender,Left Center Back,Regular Defender
12316.0,2.4302504,6.6540537,Defender,Left Center Midfield,Central Midfielder
13675.0,1.1313932,2.4181943,Midfielder,Left Center Midfield,Central Midfielder
9723.0,1.3069886,3.0711002,Forward,Center Forward,Striker
12383.0,6.23991,-2.696477,Defender,Left Defensive Midfield,Defensive Midfielder
9401.0,3.4924738,-0.26515052,Midfielder,Left Midfield,Central Midfielder
8560.0,4.7950206,19.697952,Goalkeeper,Goalkeeper,Goalkeeper
8891.0,4.7208185,4.529193,Midfielder,Right Defensive Midfield,Defensive Midfielder
8321.0,1.2784965,1.7772146,Forward,Right Center Forward,Striker
8388.0,3.578982,3.7979746,Midfielder,Center Defensive Midfield,Defensive Midfielder
6339.0,5.827014,-2.2149339,Defender,Right Back,Offensive Defender
26791.0,11.854059,1.3287722,Defender,Left Center Back,Regular Defender
8309.0,2.637292,1.8491616,Midfielder,Left Defensive Midfield,Defensive Midfielder
24740.0,1.5856737,5.70898,Forward,Right Center Midfield,Central Midfielder
9404.0,12.625509,0.61702406,Defender,Left Center Back,Regular Defender
9217.0,12.1277485,4.484028,Defender,Right Attacking Midfield,Offensive Midfielder
9222.0,1.0495454,7.6701016,Defender,Left Midfield,Central Midfielder
8306.0,4.0487213,19.48613,Goalkeeper,Goalkeeper,Goalkeeper
40468.0,11.422702,3.5254428,Defender,Left Defensive Midfield,Defensive Midfielder
8316.0,6.2696266,-3.5326722,Forward,Center Forward,Striker
8302.0,4.2293005,0.5022161,Forward,Right Midfield,Central Midfielder
5624.0,6.5982556,2.8451195,Midfielder,Right Defensive Midfield,Defensive Midfielder
11134.0,1.1600951,5.4113865,Midfielder,Left Back,Offensive Defender
40467.0,6.2922177,3.2644444,Midfielder,Center Defensive Midfield,Defensive Midfielder
8895.0,0.8268379,1.5701559,Forward,Left Defensive Midfield,Defensive Midfielder
24205.0,2.5192177,2.7684107,Forward,Right Center Midfield,Central Midfielder
9407.0,6.5296106,3.942747,Midfielder,Right Center Midfield,Central Midfielder
22017.0,1.1479819,3.0875819,Forward,Right Center Forward,Striker
9219.0,1.5259912,4.376579,Midfielder,Left Defensive Midfield,Defensive Midfielder
9224.0,6.2657137,-2.9724503,Midfielder,Right Back,Offensive Defender
6337.0,0.5988506,2.3273158,Forward,Left Midfield,Central Midfielder
8679.0,1.9290638,1.8959033,Midfielder,Right Wing,Winger
8548.0,6.8204985,-3.3700504,Defender,Right Center Back,Regular Defender
13319.0,12.373246,4.716395,Midfielder,Right Defensive Midfield,Defensive Midfielder
8559.0,11.387277,3.0233548,Defender,Left Center Back,Regular Defender
8965.0,11.282938,2.9858782,Midfielder,Center Back,Regular Defender
20871.0,0.7109678,8.583867,Midfielder,Left Center Back,Regular Defender
8539.0,5.528661,4.5242443,Midfielder,Right Center Back,Regular Defender
12327.0,12.223013,1.455699,Forward,Center Forward,Striker
6925.0,1.4674411,5.5137177,Forward,Right Center Forward,Striker
3630.0,4.93897,19.67199,Goalkeeper,Goalkeeper,Goalkeeper
20037.0,6.6597214,2.813761,Midfielder,Left Defensive Midfield,Defensive Midfielder
9098.0,4.0633707,-0.67743427,Forward,Right Wing Back,Offensive Defender
8555.0,3.3138196,1.0830437,Forward,Right Center Forward,Striker
8943.0,0.8159471,2.1992612,Forward,Left Defensive Midfield,Defensive Midfielder
8817.0,1.7138304,1.5522202,Forward,Right Midfield,Central Midfielder
40474.0,4.4562993,3.8566594,Midfielder,Center Forward,Striker
33459.0,2.7735612,2.9034183,Forward,Left Midfield,Central Midfielder
9721.0,1.5986853,3.7431147,Forward,Left Midfield,Central Midfielder
400613.0,4.71418,0.4511356,Midfielder,Left Defensive Midfield,Defensive Midfielder
3016.0,2.9968648,1.3690647,Midfielder,Center Forward,Striker
3164.0,13.496871,5.0523896,Defender,Right Center Back,Regular Defender
400614.0,12.6221695,1.3157587,Midfielder,Center Defensive Midfield,Defensive Midfielder
40538.0,0.78291523,8.518876,Defender,Left Center Back,Regular Defender
13126.0,0.6839475,7.8185797,Defender,Left Back,Offensive Defender
8393.0,4.1806936,19.7207,Goalkeeper,Goalkeeper,Goalkeeper
6322.0,11.36801,3.3309665,Defender,Left Center Back,Regular Defender
8311.0,1.8002415,3.8080664,Midfielder,Center Attacking Midfield,Offensive Midfielder
20027.0,0.9183204,1.5766692,Forward,Left Midfield,Central Midfielder
27317.0,1.4330342,1.5265659,Forward,Right Midfield,Central Midfielder
8558.0,1.7453234,1.6339536,Forward,Left Wing,Winger
15146.0,7.003031,-3.444565,Midfielder,Center Attacking Midfield,Offensive Midfielder
5559.0,1.3950683,3.9537666,Forward,Left Midfield,Central Midfielder
3712.0,1.0135647,1.4068531,Forward,Center Forward,Striker
10287.0,5.231574,1.4004462,Midfielder,Left Center Midfield,Central Midfielder
8216.0,7.02914,3.6986089,Defender,Center Attacking Midfield,Offensive Midfielder
5658.0,6.1149225,-3.836146,Forward,Center Forward,Striker
5572.0,12.078016,0.91032034,Midfielder,Right Defensive Midfield,Defensive Midfielder
8233.0,3.0924187,3.2945235,Midfielder,Left Defensive Midfield,Defensive Midfielder
3275.0,2.4394498,1.3100959,Forward,Left Midfield,Central Midfielder
8893.0,13.21766,5.0802236,Defender,Right Midfield,Central Midfielder
8225.0,4.216664,19.758385,Goalkeeper,Goalkeeper,Goalkeeper
8816.0,5.8603096,3.5806706,Midfielder,Center Defensive Midfield,Defensive Midfielder
11458.0,-0.060054008,7.1393504,Defender,Left Wing Back,Offensive Defender
23268.0,0.67946124,1.8081336,Forward,Left Center Forward,Striker
9216.0,6.2394166,3.1733844,Midfielder,Right Center Midfield,Central Midfielder
9134.0,5.7341547,-2.231937,Defender,Left Midfield,Central Midfielder
5684.0,2.296473,4.723754,Midfielder,Right Wing,Winger
8244.0,12.31975,5.242257,Defender,Right Back,Offensive Defender
24324.0,0.38580897,2.1981137,Forward,Right Center Midfield,Central Midfielder
401018.0,0.37514555,8.797496,Midfielder,Right Center Midfield,Central Midfielder
8386.0,2.025115,2.7532725,Forward,Right Center Forward,Striker
10281.0,1.689146,4.4563313,Forward,Right Center Midfield,Central Midfielder
3186.0,2.2180667,3.3873737,Midfielder,Right Center Forward,Striker
3197.0,11.759054,1.1913887,Defender,Center Back,Regular Defender
8516.0,12.360287,5.3087044,Defender,Right Center Back,Regular Defender
8547.0,0.8306869,8.511804,Defender,Left Back,Offensive Defender
40469.0,0.06043105,7.7428694,Defender,Left Center Back,Regular Defender
8323.0,6.54392,2.6051433,Midfielder,Center Defensive Midfield,Defensive Midfielder
8235.0,4.7477293,3.956354,Midfielder,Right Midfield,Central Midfielder
10790.0,5.4821362,-3.0900984,Forward,Right Back,Offensive Defender
23266.0,6.1897902,-3.7815557,Defender,Left Defensive Midfield,Defensive Midfielder
4600.0,5.28093,19.405558,Goalkeeper,Goalkeeper,Goalkeeper
8230.0,6.45471,2.908105,Forward,Right Wing,Winger
10594.0,0.48816833,1.4074751,Forward,Left Midfield,Central Midfielder
8521.0,3.2669647,0.48185655,Midfielder,Left Center Midfield,Central Midfielder
8308.0,3.2842727,2.3601925,Midfielder,Right Defensive Midfield,Defensive Midfielder
24919.0,5.229305,-3.253862,Defender,Left Midfield,Central Midfielder
5591.0,0.79850197,5.6802025,Midfielder,Left Center Forward,Striker
40470.0,11.782675,1.7616494,Defender,Left Midfield,Central Midfielder
8550.0,2.8243172,2.557307,Midfielder,Left Defensive Midfield,Defensive Midfielder
8956.0,11.818851,2.0372088,Defender,Center Back,Regular Defender
8243.0,3.4900022,3.083442,Midfielder,Left Defensive Midfield,Defensive Midfielder
8270.0,13.648374,4.7703443,Defender,Center Attacking Midfield,Offensive Midfielder
8959.0,4.7077537,3.385519,Midfielder,Left Defensive Midfield,Defensive Midfielder
11395.0,4.6483555,1.2683444,Midfielder,Center Defensive Midfield,Defensive Midfielder
12626.0,0.72520244,7.9211044,Defender,Left Center Back,Regular Defender
5557.0,1.4975673,1.543123,Forward,Right Wing Back,Offensive Defender
9082.0,4.7248483,18.915209,Goalkeeper,Goalkeeper,Goalkeeper
5494.0,3.053779,0.13152444,Forward,Left Center Forward,Striker
9266.0,1.1119659,1.2119557,Forward,Right Midfield,Central Midfielder
28601.0,5.1747856,4.2542396,Midfielder,Right Defensive Midfield,Defensive Midfielder
8958.0,0.40065378,7.6588044,Defender,Center Attacking Midfield,Offensive Midfielder
25003.0,6.150479,-3.3479807,Midfielder,Right Defensive Midfield,Defensive Midfielder
6324.0,5.8957896,3.2707634,Midfielder,Right Wing,Winger
3570.0,5.744934,3.3555963,Midfielder,Left Midfield,Central Midfielder
8512.0,1.6319526,1.4553304,Forward,Left Center Forward,Striker
5467.0,13.065882,4.8032904,Defender,Right Center Forward,Striker
8561.0,6.6600733,4.052073,Midfielder,Right Center Forward,Striker
8551.0,1.3445523,5.3098254,Forward,Left Center Midfield,Central Midfielder
5627.0,4.731479,1.8188393,Midfielder,Center Forward,Striker
8807.0,1.6220411,1.3379306,Forward,Center Attacking Midfield,Offensive Midfielder
8207.0,6.343546,2.6304364,Midfielder,Right Center Midfield,Central Midfielder
22826.0,12.559009,5.583157,Defender,Right Defensive Midfield,Defensive Midfielder
8237.0,6.544345,-3.644587,Defender,Right Back,Offensive Defender
8574.0,3.721009,-0.25152466,Forward,Right Center Midfield,Central Midfielder
5578.0,6.9641542,3.5566795,Defender,Center Back,Regular Defender
8209.0,5.3145275,-1.4682816,Midfielder,Left Center Back,Regular Defender
8317.0,5.076366,4.7182593,Midfielder,Right Defensive Midfield,Defensive Midfielder
400620.0,0.9614012,5.114696,Forward,Left Defensive Midfield,Defensive Midfielder
40480.0,5.3288546,-1.3957499,Defender,Left Back,Offensive Defender
4174.0,12.455445,1.5297631,Defender,Left Center Back,Regular Defender
8314.0,4.833861,19.132835,Goalkeeper,Goalkeeper,Goalkeeper
8217.0,3.0015535,0.88596547,Forward,Center Attacking Midfield,Offensive Midfielder
12302.0,1.8847057,3.1273034,Midfielder,Right Wing,Winger
40462.0,4.031708,4.342974,Midfielder,Left Center Back,Regular Defender
7852.0,0.8970461,1.4606756,Forward,Right Defensive Midfield,Defensive Midfielder
6359.0,12.740213,5.6763515,Defender,Right Center Back,Regular Defender
9728.0,5.9672823,-2.948293,Defender,Center Defensive Midfield,Defensive Midfielder
4683.0,12.603031,1.3166727,Defender,Right Center Midfield,Central Midfielder
9409.0,0.9926486,1.0759878,Forward,Right Center Forward,Striker
8557.0,3.359602,-0.35826233,Forward,Right Wing Back,Offensive Defender
19289.0,1.1567667,3.1851277,Forward,Left Wing,Winger
12583.0,5.6285267,2.0767636,Midfielder,Right Center Midfield,Central Midfielder
17313.0,5.6772957,18.780508,Goalkeeper,Goalkeeper,Goalkeeper
20010.0,5.7580814,2.1428268,Midfielder,Right Midfield,Central Midfielder
8396.0,5.666189,-3.5210164,Defender,Right Back,Offensive Defender
51388.0,13.529449,4.946194,Defender,Right Center Back,Regular Defender
8815.0,11.363392,3.367603,Defender,Right Defensive Midfield,Defensive Midfielder
23269.0,4.2218494,19.74904,Goalkeeper,Goalkeeper,Goalkeeper
22043.0,1.3115773,6.608352,Midfielder,Left Back,Offensive Defender
12624.0,0.1670749,1.4325068,Forward,Right Center Forward,Striker
8401.0,1.9955767,3.5382142,Midfielder,Left Defensive Midfield,Defensive Midfielder
8390.0,6.500175,3.6382883,Midfielder,Center Defensive Midfield,Defensive Midfielder
8762.0,3.3134167,3.2194612,Midfielder,Right Center Midfield,Central Midfielder
8402.0,1.0684252,1.8985682,Forward,Right Center Forward,Striker
8389.0,1.8520241,2.8062155,Midfielder,Right Center Forward,Striker
8554.0,3.6462617,-0.31291643,Midfielder,Left Center Forward,Striker
6924.0,12.991833,4.797738,Defender,Left Center Midfield,Central Midfielder
40543.0,13.259746,5.3339863,Defender,Left Center Back,Regular Defender
8319.0,0.14445381,8.276512,Defender,Right Wing,Winger
8303.0,1.5190023,5.450998,Forward,Left Center Forward,Striker
24117.0,11.464092,2.524757,Midfielder,Right Wing,Winger
9408.0,3.007335,3.122781,Midfielder,Left Wing,Winger
9400.0,6.749119,-3.3626544,Defender,Right Back,Offensive Defender
5514.0,0.2687715,1.4149529,Forward,Right Wing,Winger
23702.0,4.097191,19.620813,Goalkeeper,Goalkeeper,Goalkeeper
400873.0,2.0992763,4.2076488,Forward,Center Forward,Striker
42462.0,5.1634326,19.382217,Goalkeeper,Goalkeeper,Goalkeeper
11394.0,0.9059324,1.9924368,Forward,Right Back,Offensive Defender
7039.0,1.8230323,4.2668595,Midfielder,Right Wing,Winger
8222.0,3.807094,3.806145,Midfielder,Right Wing,Winger
9363.0,11.765251,2.1063936,Defender,Left Defensive Midfield,Defensive Midfielder
8573.0,11.677135,1.6295112,Defender,Center Back,Regular Defender
10483.0,4.6047597,19.71536,Goalkeeper,Goalkeeper,Goalkeeper
8211.0,2.2626204,6.7397494,Defender,Center Attacking Midfield,Offensive Midfielder
8676.0,5.062285,-3.4691708,Defender,Left Wing,Winger
3097.0,3.7960997,-0.036435895,Midfielder,Right Midfield,Central Midfielder
8213.0,3.2470434,0.14062011,Forward,Right Wing,Winger
40464.0,2.0815668,1.1175284,Forward,Right Midfield,Central Midfielder
8394.0,0.9729151,7.5049562,Midfielder,Left Center Midfield,Central Midfielder
5481.0,2.7088377,1.277675,Forward,Right Midfield,Central Midfielder
9113.0,1.6391833,2.5086758,Forward,Right Wing,Winger
400627.0,5.631088,19.073227,Goalkeeper,Goalkeeper,Goalkeeper
8918.0,5.278861,-3.2478747,Defender,Right Back,Offensive Defender
5555.0,2.156493,2.488124,Midfielder,Right Wing,Winger
8210.0,6.01862,4.148479,Midfielder,Left Center Forward,Striker
3221.0,0.6333921,7.456455,Defender,Left Back,Offensive Defender
8405.0,12.506616,1.2200589,Defender,Left Center Back,Regular Defender
9106.0,13.005396,4.9533076,Defender,Right Center Back,Regular Defender
20485.0,4.30593,3.5247064,Midfielder,Right Center Midfield,Central Midfielder
21168.0,5.6219077,1.966841,Midfielder,Center Forward,Striker
401501.0,4.994306,19.627773,Goalkeeper,Goalkeeper,Goalkeeper
12551.0,3.153703,2.4194317,Midfielder,Right Midfield,Central Midfielder
9103.0,2.1633387,1.1417569,Forward,Left Midfield,Central Midfielder
8219.0,1.4556758,4.278718,Midfielder,Left Center Forward,Striker
40463.0,1.3632913,1.5102127,Forward,Left Midfield,Central Midfielder
7993.0,0.6784857,6.793721,Defender,Left Wing Back,Offensive Defender
8900.0,11.799508,1.5787203,Defender,Center Back,Regular Defender
23486.0,0.49218798,1.3480337,Forward,Right Center Forward,Striker
8827.0,6.7789965,3.2688835,Midfielder,Right Center Midfield,Central Midfielder
8823.0,5.953398,-3.2098715,Defender,Left Center Forward,Striker
25002.0,3.1361861,18.09832,Goalkeeper,Goalkeeper,Goalkeeper
8825.0,2.8798769,2.749473,Midfielder,Left Center Forward,Striker
11286.0,12.707736,5.7516184,Defender,Right Center Back,Regular Defender
8826.0,1.9186864,4.384312,Midfielder,Left Center Forward,Striker
8828.0,12.662926,0.77318037,Defender,Left Center Back,Regular Defender
9459.0,6.7818327,-3.5778906,Defender,Right Center Forward,Striker
8808.0,4.6682115,-1.0065519,Defender,Left Center Midfield,Central Midfielder
9475.0,4.1516547,1.8898747,Midfielder,Center Attacking Midfield,Offensive Midfielder
8231.0,4.125899,4.1688366,Midfielder,Right Defensive Midfield,Defensive Midfielder
13206.0,2.3121245,6.659205,Defender,Left Wing,Winger
8822.0,1.8762959,1.0288559,Forward,Right Center Midfield,Central Midfielder
5679.0,2.8335001,2.0940554,Midfielder,Right Center Midfield,Central Midfielder
20522.0,6.501204,-2.8820567,Defender,Right Back,Offensive Defender
11398.0,4.5749154,18.494116,Goalkeeper,Goalkeeper,Goalkeeper
8814.0,6.9719415,-2.7295437,Defender,Left Back,Offensive Defender
29245.0,12.132608,4.9166875,Midfielder,Left Center Back,Regular Defender
3959.0,12.303586,4.6653004,Defender,Right Back,Offensive Defender
3500.0,6.6439815,4.2848396,Midfielder,Center Attacking Midfield,Offensive Midfielder
8813.0,3.0423448,0.9263742,Midfielder,Center Attacking Midfield,Offensive Midfielder
5632.0,2.7212262,1.3495189,Midfielder,Left Center Forward,Striker
8395.0,11.250935,2.8885198,Defender,Right Back,Offensive Defender
8804.0,2.2446053,2.5661008,Forward,Center Forward,Striker
11285.0,4.067983,-0.93342644,Midfielder,Left Midfield,Central Midfielder
8322.0,2.186058,1.3945858,Forward,Right Midfield,Central Midfielder
10435.0,5.5725513,19.168926,Goalkeeper,Goalkeeper,Goalkeeper
8545.0,6.066439,-3.691036,Defender,Right Defensive Midfield,Defensive Midfielder
400654.0,11.977151,4.187998,Defender,Right Center Midfield,Central Midfielder
400612.0,0.38484734,1.4831265,Midfielder,Right Center Forward,Striker
12320.0,10.960557,3.0426676,Defender,Left Center Back,Regular Defender
13125.0,3.5220711,2.7441056,Midfielder,Left Center Forward,Striker
5244.0,7.0671,3.7091174,Defender,Right Center Back,Regular Defender
131141.0,5.6561794,-3.351987,Defender,Right Back,Offensive Defender
49010.0,2.083327,2.160767,Forward,Left Center Midfield,Central Midfielder
8208.0,4.714478,18.220486,Goalkeeper,Goalkeeper,Goalkeeper
22824.0,4.4168344,1.7487625,Midfielder,Right Center Back,Regular Defender
23242.0,3.7728853,-1.2034034,Midfielder,Center Attacking Midfield,Offensive Midfielder
18399.0,0.8024279,8.136087,Defender,Left Center Back,Regular Defender
8549.0,5.5588717,-1.9561454,Defender,Right Wing Back,Offensive Defender
11278.0,1.1882634,4.7449355,Midfielder,Center Attacking Midfield,Offensive Midfielder
11397.0,5.7228346,4.119146,Midfielder,Left Midfield,Central Midfielder
11132.0,1.5685749,1.6574234,Forward,Right Center Forward,Striker
11396.0,4.607015,3.8540263,Midfielder,Left Midfield,Central Midfielder
26359.0,0.5243777,8.122172,Defender,Left Wing Back,Offensive Defender
3774.0,11.867919,1.1187985,Defender,Left Center Back,Regular Defender
8812.0,11.272291,3.3029754,Defender,Left Center Back,Regular Defender
20950.0,6.3885717,-3.8521972,Defender,Center Attacking Midfield,Offensive Midfielder
401376.0,3.3782246,-0.74149877,Forward,Right Wing,Winger
37112.0,3.7709439,18.422766,Goalkeeper,Goalkeeper,Goalkeeper
27639.0,1.2097032,1.3568494,Forward,Center Defensive Midfield,Defensive Midfielder
8240.0,3.9836557,19.268335,Goalkeeper,Goalkeeper,Goalkeeper
23267.0,4.873081,0.81257224,Forward,Center Attacking Midfield,Offensive Midfielder
11370.0,6.96495,-3.4545033,Defender,Right Back,Offensive Defender
12407.0,2.1301143,6.8821354,Midfielder,Left Midfield,Central Midfielder
40483.0,12.064276,4.63839,Midfielder,Center Attacking Midfield,Offensive Midfielder
8829.0,13.625399,4.814474,Defender,Center Back,Regular Defender
6040.0,1.3540525,6.7963934,Defender,Left Center Back,Regular Defender
8821.0,3.4959996,18.545261,Goalkeeper,Goalkeeper,Goalkeeper
8397.0,6.363595,4.453535,Midfielder,Center Defensive Midfield,Defensive Midfielder
9184.0,1.7249359,4.611664,Midfielder,Left Wing,Winger
40479.0,0.7923345,8.024772,Defender,Left Midfield,Central Midfielder
8232.0,5.311156,4.350295,Midfielder,Left Center Midfield,Central Midfielder
8246.0,0.9706312,4.869702,Forward,Center Forward,Striker
8320.0,1.097715,3.3837879,Forward,Right Center Forward,Striker
38172.0,13.116399,5.2602153,Defender,Center Back,Regular Defender
20665.0,5.3184686,-3.4922416,Defender,Right Back,Offensive Defender
9262.0,0.39557046,8.080988,Defender,Left Midfield,Central Midfielder
23499.0,4.602964,18.908417,Goalkeeper,Goalkeeper,Goalkeeper
3545.0,6.101739,4.263774,Midfielder,Center Defensive Midfield,Defensive Midfielder
8810.0,2.0871751,3.236915,Forward,Left Midfield,Central Midfielder
8806.0,2.7767746,2.0476058,Forward,Right Defensive Midfield,Defensive Midfielder
8238.0,5.355924,3.8259816,Defender,Center Defensive Midfield,Defensive Midfielder
8969.0,4.7631407,2.0497487,Midfielder,Right Center Midfield,Central Midfielder
8805.0,4.7439027,3.677982,Midfielder,Right Midfield,Central Midfielder
8809.0,-0.09530998,8.181648,Defender,Left Center Midfield,Central Midfielder
5550.0,4.224542,19.678867,Goalkeeper,Goalkeeper,Goalkeeper
3058.0,0.51264143,1.3315654,Forward,Center Forward,Striker
15581.0,4.9316688,19.696657,Goalkeeper,Goalkeeper,Goalkeeper
6309.0,6.411463,-2.8212895,Defender,Right Back,Offensive Defender
8318.0,13.45304,5.0691257,Defender,Right Center Back,Regular Defender
30312.0,5.305698,-3.5590897,Defender,Right Wing,Winger
4279.0,0.81328225,8.232468,Defender,Left Defensive Midfield,Defensive Midfielder
5579.0,5.840628,1.778749,Midfielder,Right Back,Offensive Defender
40459.0,6.9648194,3.4928572,Midfielder,Left Defensive Midfield,Defensive Midfielder
12319.0,4.090188,19.614635,Goalkeeper,Goalkeeper,Goalkeeper
12304.0,1.7709657,4.245927,Midfielder,Right Wing,Winger
8392.0,0.9771025,7.866688,Defender,Left Center Back,Regular Defender
9720.0,1.5963918,6.357084,Midfielder,Left Wing Back,Offensive Defender
8407.0,0.5047309,1.2233919,Forward,Left Center Forward,Striker
23660.0,3.7797415,-0.9461464,Forward,Right Center Midfield,Central Midfielder
17520.0,11.752753,1.0901862,Defender,Left Center Back,Regular Defender
7594.0,5.4203453,3.967664,Midfielder,Left Center Midfield,Central Midfielder
40473.0,1.4034212,1.8315041,Forward,Right Defensive Midfield,Defensive Midfielder
8239.0,12.274684,4.462805,Defender,Right Center Back,Regular Defender
400984.0,11.817579,1.0998104,Defender,Left Center Back,Regular Defender
6317.0,2.8437803,3.4292836,Midfielder,Right Wing,Winger
35033.0,12.010604,1.9062995,Defender,Right Midfield,Central Midfielder
8669.0,1.5052649,4.3262453,Midfielder,Left Midfield,Central Midfielder
11283.0,1.6255118,4.9266167,Midfielder,Left Wing,Winger
5544.0,0.44986895,8.833469,Defender,Left Back,Offensive Defender
