player_id,player,player,new_position,role,shooting_comp_1,shooting_comp_2,shooting_comp_3,shooting_comp_4,shooting_comp_5,shooting_comp_6,defending_comp_1,defending_comp_2,defending_comp_3,defending_comp_4,defending_comp_5,defending_comp_6,defending_comp_7,defending_comp_8,possession_comp_1,possession_comp_2,possession_comp_3,possession_comp_4,possession_comp_5,possession_comp_6,passing_comp_1,passing_comp_2,passing_comp_3,passing_comp_4,passing_comp_5,passing_comp_6,goal_keeping_comp_1,position_level_1
2936.0,Christophe Kerbrat,Christophe Kerbrat,Defender,Right Center Back,0.4018601973684566,-0.07982936099851773,0.15743786465446657,0.07710576997636162,-0.07994609063021496,0.008175667020889676,0.13948330428880595,-0.13630953126323272,0.08447373418828831,-0.04094383141597224,0.038321621894144745,0.039289198954432475,0.014167141426121443,-0.0340502375237037,-0.004570226365261113,0.2349226832215093,-0.22955323863955102,0.17874947466903407,-0.05413223362298189,-0.043275082772606374,-0.006681280340641478,0.2352792010122969,0.21354650815603227,-0.052382150483430874,-0.13232587995782316,-0.020955544041327052,-0.07583919649383762,Regular Defender
2943.0,Lucas Deaux,Lucas Deaux,Midfielder,Right Wing,0.17394315633173235,-0.14073119542342763,-0.16044493459834108,0.048565941218650266,0.06553731223946713,-0.08883764818789405,-0.028909563976869734,0.0206724696304419,0.08627591936262714,-0.03546484288889948,-0.013157229118793641,-0.0033042224255221825,0.03435050853745561,-0.01846957229407587,-0.04430994953210897,-0.05260985321967361,-0.15118545653316862,-0.08333121775041137,-0.014248015417681812,-0.022420013500772384,-0.04467869712374803,-0.057008407265777994,0.1385156751702336,0.011638175496764998,0.06391869648264295,-0.015123257371237972,-0.07583919649383762,Winger
2944.0,Benjamin Corgnet,Benjamin Corgnet,Midfielder,Center Forward,0.12422846829117312,0.14374834429263927,-0.08201104909162979,-0.008427403683767792,-0.02065177066449264,0.011074379560808423,-0.12925085189994995,0.03592360271714611,-0.06558381400561752,-0.006618651579066241,0.04275180886498939,0.01503378272846656,-0.021377279324181788,0.03409615182570279,-0.06531227718104801,-0.034372825550387426,0.09899780867743793,-0.0009424056201530317,0.03634734169744319,0.014661921682078125,-0.07613866416421733,-0.028186785723513068,-0.12021368920430318,0.040950160757905876,0.013128065521603987,0.01605398296265649,-0.07583919649383762,Striker
2946.0,Frédéric Guilbert,Frédéric Guilbert,Defender,Right Back,-0.20206147507984784,-0.06877585601128555,-0.2222697903893758,0.031959965498899845,0.08596135409568098,0.08816594387412302,0.021423826381251787,-0.22546669763591012,0.09782285811127582,0.007369708004002306,0.03008947138362259,0.0023952918130811796,-0.0004349455960263107,-0.025083676581213386,-0.050587062020587534,0.28810762863669004,-0.0974946440062918,0.058470420269977355,-0.038186569724014574,0.026946112164034655,-0.04539747909535044,0.28006424612049946,0.10362872459248151,-0.045294924687851894,-0.04813447555968389,0.017230597812395,-0.07583919649383762,Offensive Defender
2947.0,Anthony Lopes,Anthony Lopes,Goalkeeper,Goalkeeper,-0.2790103672437041,-0.25116072126299493,-0.04061471167537853,-0.15555572983518606,-0.10662037411456285,-0.18672017982113215,0.5132935645922592,-0.0013730541703731332,-0.03503554755439829,0.08050608691089854,0.007342318237689478,0.01947850455457579,-0.02271164475841086,0.0443746349308842,0.7128065075175175,-0.013361184704784004,0.03890417465043472,-0.005256383138506862,-0.0037186828953555857,0.010645370769985535,0.6692262100485515,-0.018353868362271143,-0.017189197146952162,-0.007102108035406483,0.012667367163823984,-0.004451107330003465,0.8408771733736499,Goalkeeper
2948.0,Nabil Fekir,Nabil Fekir,Forward,Left Center Forward,-0.06604360630238854,0.03973602211227589,-0.09558952827712949,0.01566841443099226,-0.0018347174088607365,0.06168026505190402,-0.15243314806541142,-0.004320361025741411,-0.15263757917074372,0.029660471771875065,0.006302603223673387,0.0395996238079035,-0.008751516038708069,-0.02056552019357943,-0.08344245073856914,0.0817254011808963,0.18457874445203437,-0.03688906575286927,0.007492717096695405,-0.031230110123783558,-0.08121101504046563,0.09534665002857987,-0.1682906522948583,-0.030388816489844275,0.029771951305397885,-0.028034933592337462,-0.07583919649383762,Striker
2950.0,Jonas Martin,Jonas Martin,Midfielder,Right Defensive Midfield,-0.015921455864038814,-0.02735453064319482,0.2014417074919077,0.07058399008304403,-0.04546192813191494,0.03513122312203981,-0.10163994828216125,0.15064005852231954,0.006381647913127286,-0.06101751165260941,0.05695375409283958,-0.015642232264288125,-0.029685815706083276,0.029529476637749838,-0.07740144885350748,-0.1846660173933801,-0.0227980129950602,0.01525716014016337,0.06654419213108273,0.07602428900892678,-0.08019455455426293,-0.18546618349624236,0.008836443477134494,0.055603991397124665,-0.03875455604208277,0.06911352078343642,-0.07583919649383762,Defensive Midfielder
2953.0,Abdou Kader Mangane,Abdou Kader Mangane,Defender,Left Defensive Midfield,0.419206609724029,0.1082889009264742,0.004831897373303723,-0.05732594869717163,-0.020221506876533027,-0.03900119193969051,0.08011925347165709,-0.049242430194519335,0.07258180473281968,-0.07093102830839369,0.004126279674045634,0.02871732730449375,0.01997817541455733,-0.01776260923013841,-0.019418087739083666,0.05932184855371849,-0.21556348235832146,0.036289248371915196,0.01968996718570233,-0.06832536536798255,-0.02326890404332033,0.06874357923079427,0.19350271498664223,0.03344763052935361,-0.04289469681477107,-0.053542572252003304,-0.07583919649383762,Defensive Midfielder
2955.0,Ronny Rodelin,Ronny Rodelin,Forward,Left Center Midfield,0.023768768167644005,-0.0060837884743970005,-0.049480469317469654,0.031976433089909245,0.072854285161741,0.005261898865200815,-0.08972233247182876,-0.09270378377016907,-0.038989005955378596,0.02348448226526955,-0.026215216127750695,-0.008386314426213681,-0.0028771560662805805,-0.020461339725159473,-0.07130079108630864,0.05909734346499951,0.08166094295230655,-0.004399161843542928,-0.017345333359624352,-0.01490973171690084,-0.07292674139523823,0.07921205005697149,-0.0880467226986246,-0.00510211687759117,0.02919731755451952,0.010220436633099114,-0.07583919649383762,Central Midfielder
2956.0,Bertrand Isidore Traoré,Bertrand Isidore Traoré,Forward,Center Attacking Midfield,-0.053105853505058614,0.007508077585791473,-0.0887375603420357,0.13962856110912641,0.018507340822070728,-0.014837572744234334,-0.11397501434472915,-0.049966915460475186,-0.09133656045382618,-0.0015365254837736743,-0.008691578338355665,0.043146870531517834,0.009202096157978831,-0.014378613985510037,-0.06101273937993412,0.08465321899057321,0.15748070205785136,-0.07269674221582889,0.011943162663008019,-0.11410329450409547,-0.07627166393197743,0.103921345157066,-0.150038639899707,0.015614185359336702,0.06024071243308798,-0.003148923983247953,-0.07583919649383762,Offensive Midfielder
