player,ball_recovery_total,ball_recovery_successful,ball_recovery_offensive_total,ball_recovery_offensive_successful,ball_recovery_failed,pressure_on_opponent,pressure_on_opponent_defending_third,pressure_on_opponent_middle_third,pressure_on_opponent_attacking_third,counterpressing_total,counterpressing_opponent_defending_third,counterpressing_opponent_middle_third,counterpressing_attacking_third,shield_total,block_total,block_offensive,block_ball_deflection,block_counterpress,block_during_counterpress,block_shot_on_target,clearance_total,clearance_with_head,interception,tackling,tackling_won,tackling_in_defending_third,tackling_in_middle_third,tackling_in_attacking_third,fouls_total,fouls_in_defending_third,fouls_in_middle_third,fouls_in_attacking_third,fouls_offensive,fouls_lead_to_penalty,fouls_wins_a_penalty,fouls_yellow_card,fouls_second_yellow_card,fouls_red_card,bad_behaviour_total,bad_behaviour_yellow_card,bad_behaviour_second_yellow_card,bad_behaviour_red_card,total_yellow,total_red,ball_recovery_successful_%,pressure_on_opponent_defending_third_%,pressure_on_opponent_middle_third_%,pressure_on_opponent_attacking_third_%,counterpressing_opponent_defending_third_%,counterpressing_opponent_middle_third_%,counterpressing_opponent_attacking_third_%,tackling_success_%,tackling_in_defending_third_%,tackling_in_middle_third_%,tackling_in_attacking_third_%,fouls_in_defending_third_%,fouls_in_middle_third_%,fouls_in_attacking_third_%,ball_recovery_total_per_match,ball_recovery_successful_per_match,ball_recovery_offensive_total_per_match,ball_recovery_offensive_successful_per_match,ball_recovery_failed_per_match,pressure_on_opponent_per_match,pressure_on_opponent_defending_third_per_match,pressure_on_opponent_middle_third_per_match,pressure_on_opponent_attacking_third_per_match,counterpressing_total_per_match,counterpressing_opponent_defending_third_per_match,counterpressing_opponent_middle_third_per_match,counterpressing_attacking_third_per_match,shield_total_per_match,block_total_per_match,block_offensive_per_match,block_ball_deflection_per_match,block_counterpress_per_match,block_during_counterpress_per_match,block_shot_on_target_per_match,clearance_total_per_match,clearance_with_head_per_match,interception_per_match,tackling_per_match,tackling_won_per_match,tackling_in_defending_third_per_match,tackling_in_middle_third_per_match,tackling_in_attacking_third_per_match,fouls_total_per_match,fouls_in_defending_third_per_match,fouls_in_middle_third_per_match,fouls_in_attacking_third_per_match,fouls_offensive_per_match,fouls_lead_to_penalty_per_match,fouls_wins_a_penalty_per_match,fouls_yellow_card_per_match,fouls_second_yellow_card_per_match,fouls_red_card_per_match,bad_behaviour_total_per_match,bad_behaviour_yellow_card_per_match,bad_behaviour_second_yellow_card_per_match,bad_behaviour_red_card_per_match,total_yellow_per_match,total_red_per_match
Aaron Cresswell,169.0,156.0,2,2,13,337.0,129.0,157.0,51.0,117.0,17.0,63.0,37.0,9.0,77.0,1,1,1,77.0,1,107.0,48.0,0.0,44.0,24.0,17.0,25.0,2.0,26.0,9.0,12.0,5.0,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9230769230769231,0.3827893175074184,0.4658753709198813,0.1513353115727003,0.1452991452991453,0.5384615384615384,0.3162393162393162,0.5454545454545454,0.38636363636363635,0.5681818181818182,0.045454545454545456,0.34615384615384615,0.46153846153846156,0.19230769230769232,1.878,1.733,0.022,0.022,0.144,3.744,1.433,1.744,0.567,1.3,0.189,0.7,0.411,0.1,0.856,0.011,0.011,0.011,0.856,0.011,1.189,0.533,0.0,0.489,0.267,0.189,0.278,0.022,0.289,0.1,0.133,0.056,0.022,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Aaron Lennon,63.0,61.0,1,1,2,327.0,92.0,160.0,75.0,103.0,3.0,44.0,56.0,0.0,32.0,0,0,0,32.0,0,12.0,5.0,0.0,30.0,14.0,17.0,9.0,4.0,16.0,3.0,8.0,5.0,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9682539682539683,0.28134556574923547,0.4892966360856269,0.22935779816513763,0.02912621359223301,0.42718446601941745,0.5436893203883495,0.4666666666666667,0.5666666666666667,0.3,0.13333333333333333,0.1875,0.5,0.3125,0.7,0.678,0.011,0.011,0.022,3.633,1.022,1.778,0.833,1.144,0.033,0.489,0.622,0.0,0.356,0.0,0.0,0.0,0.356,0.0,0.133,0.056,0.0,0.333,0.156,0.189,0.1,0.044,0.178,0.033,0.089,0.056,0.022,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Aaron Ramsey,233.0,212.0,4,4,21,696.0,203.0,365.0,128.0,248.0,25.0,137.0,86.0,1.0,57.0,1,3,3,57.0,0,31.0,16.0,0.0,88.0,53.0,42.0,37.0,9.0,61.0,11.0,38.0,12.0,3,0,0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.9098712446351931,0.2916666666666667,0.5244252873563219,0.1839080459770115,0.10080645161290322,0.5524193548387096,0.3467741935483871,0.6022727272727273,0.4772727272727273,0.42045454545454547,0.10227272727272728,0.18032786885245902,0.6229508196721312,0.19672131147540983,2.589,2.356,0.044,0.044,0.233,7.733,2.256,4.056,1.422,2.756,0.278,1.522,0.956,0.011,0.633,0.011,0.033,0.033,0.633,0.0,0.344,0.178,0.0,0.978,0.589,0.467,0.411,0.1,0.678,0.122,0.422,0.133,0.033,0.0,0.0,0.033,0.0,0.0,0.011,0.011,0.0,0.0,0.044,0.0
Abdul Rahman Baba,63.0,57.0,0,0,6,235.0,133.0,89.0,13.0,51.0,16.0,28.0,7.0,0.0,28.0,1,2,2,28.0,1,35.0,19.0,0.0,48.0,25.0,29.0,15.0,4.0,18.0,6.0,11.0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9047619047619048,0.5659574468085107,0.37872340425531914,0.05531914893617021,0.3137254901960784,0.5490196078431373,0.13725490196078433,0.5208333333333334,0.6041666666666666,0.3125,0.08333333333333333,0.3333333333333333,0.6111111111111112,0.05555555555555555,0.7,0.633,0.0,0.0,0.067,2.611,1.478,0.989,0.144,0.567,0.178,0.311,0.078,0.0,0.311,0.011,0.022,0.022,0.311,0.011,0.389,0.211,0.0,0.533,0.278,0.322,0.167,0.044,0.2,0.067,0.122,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Adam David Lallana,134.0,123.0,0,0,11,607.0,160.0,302.0,145.0,195.0,19.0,91.0,85.0,0.0,55.0,1,3,3,55.0,0,34.0,18.0,0.0,61.0,39.0,28.0,22.0,11.0,33.0,3.0,21.0,9.0,1,0,0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.917910447761194,0.26359143327841844,0.4975288303130148,0.23887973640856672,0.09743589743589744,0.4666666666666667,0.4358974358974359,0.639344262295082,0.45901639344262296,0.36065573770491804,0.18032786885245902,0.09090909090909091,0.6363636363636364,0.2727272727272727,1.489,1.367,0.0,0.0,0.122,6.744,1.778,3.356,1.611,2.167,0.211,1.011,0.944,0.0,0.611,0.011,0.033,0.033,0.611,0.0,0.378,0.2,0.0,0.678,0.433,0.311,0.244,0.122,0.367,0.033,0.233,0.1,0.011,0.0,0.0,0.0,0.0,0.0,0.022,0.022,0.0,0.0,0.022,0.0
Adam Federici,27.0,27.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Johnson,74.0,72.0,0,0,2,137.0,35.0,72.0,30.0,42.0,5.0,23.0,14.0,1.0,23.0,1,0,0,23.0,0,7.0,2.0,0.0,11.0,8.0,7.0,4.0,0.0,8.0,3.0,3.0,2.0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.972972972972973,0.25547445255474455,0.5255474452554745,0.21897810218978103,0.11904761904761904,0.5476190476190477,0.3333333333333333,0.7272727272727273,0.6363636363636364,0.36363636363636365,0.0,0.375,0.375,0.25,0.822,0.8,0.0,0.0,0.022,1.522,0.389,0.8,0.333,0.467,0.056,0.256,0.156,0.011,0.256,0.011,0.0,0.0,0.256,0.0,0.078,0.022,0.0,0.122,0.089,0.078,0.044,0.0,0.089,0.033,0.033,0.022,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0
Adam Matthews,2.0,2.0,0,0,0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.022,0.022,0.0,0.0,0.0,0.056,0.044,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.022,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Smith,108.0,101.0,2,2,7,538.0,249.0,192.0,97.0,146.0,29.0,53.0,64.0,0.0,50.0,0,0,0,50.0,0,49.0,21.0,0.0,67.0,42.0,36.0,20.0,11.0,38.0,17.0,8.0,13.0,1,0,0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.9351851851851852,0.4628252788104089,0.35687732342007433,0.18029739776951673,0.19863013698630136,0.363013698630137,0.4383561643835616,0.6268656716417911,0.5373134328358209,0.29850746268656714,0.16417910447761194,0.4473684210526316,0.21052631578947367,0.34210526315789475,1.2,1.122,0.022,0.022,0.078,5.978,2.767,2.133,1.078,1.622,0.322,0.589,0.711,0.0,0.556,0.0,0.0,0.0,0.556,0.0,0.544,0.233,0.0,0.744,0.467,0.4,0.222,0.122,0.422,0.189,0.089,0.144,0.011,0.0,0.0,0.033,0.0,0.0,0.022,0.022,0.0,0.0,0.056,0.0
Adama Traoré Diarra,17.0,15.0,0,0,2,28.0,3.0,17.0,8.0,11.0,0.0,4.0,7.0,0.0,5.0,0,1,1,5.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,2.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8823529411764706,0.10714285714285714,0.6071428571428571,0.2857142857142857,0.0,0.36363636363636365,0.6363636363636364,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.189,0.167,0.0,0.0,0.022,0.311,0.033,0.189,0.089,0.122,0.0,0.044,0.078,0.0,0.056,0.0,0.011,0.011,0.056,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.044,0.0,0.022,0.022,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Adlène Guédioura,45.0,40.0,0,0,5,85.0,23.0,41.0,21.0,36.0,7.0,16.0,13.0,1.0,10.0,1,0,0,10.0,0,8.0,7.0,0.0,17.0,9.0,8.0,6.0,3.0,14.0,1.0,8.0,5.0,1,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8888888888888888,0.27058823529411763,0.4823529411764706,0.24705882352941178,0.19444444444444445,0.4444444444444444,0.3611111111111111,0.5294117647058824,0.47058823529411764,0.35294117647058826,0.17647058823529413,0.07142857142857142,0.5714285714285714,0.35714285714285715,0.5,0.444,0.0,0.0,0.056,0.944,0.256,0.456,0.233,0.4,0.078,0.178,0.144,0.011,0.111,0.011,0.0,0.0,0.111,0.0,0.089,0.078,0.0,0.189,0.1,0.089,0.067,0.033,0.156,0.011,0.089,0.056,0.011,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0
Adnan Januzaj,8.0,6.0,0,0,2,28.0,2.0,18.0,8.0,8.0,0.0,4.0,4.0,0.0,1.0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.07142857142857142,0.6428571428571429,0.2857142857142857,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.089,0.067,0.0,0.0,0.022,0.311,0.022,0.2,0.089,0.089,0.0,0.044,0.044,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.011,0.011,0.022,0.011,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Adrian Mariappa,14.0,13.0,0,0,1,30.0,17.0,10.0,3.0,13.0,7.0,4.0,2.0,0.0,3.0,0,0,0,3.0,0,16.0,8.0,0.0,4.0,2.0,4.0,0.0,0.0,4.0,3.0,1.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.5666666666666667,0.3333333333333333,0.1,0.5384615384615384,0.3076923076923077,0.15384615384615385,0.5,1.0,0.0,0.0,0.75,0.25,0.0,0.156,0.144,0.0,0.0,0.011,0.333,0.189,0.111,0.033,0.144,0.078,0.044,0.022,0.0,0.033,0.0,0.0,0.0,0.033,0.0,0.178,0.089,0.0,0.044,0.022,0.044,0.0,0.0,0.044,0.033,0.011,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrián San Miguel del Castillo,170.0,169.0,0,0,1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1,1.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9941176470588236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.889,1.878,0.0,0.0,0.011,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.011,0.011,0.011,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.011,0.0,0.0,0.011,0.011
Aiden McGeady,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alan Hutton,100.0,91.0,2,2,9,330.0,191.0,98.0,41.0,77.0,24.0,32.0,21.0,2.0,77.0,1,2,2,77.0,0,69.0,34.0,0.0,60.0,31.0,43.0,16.0,1.0,30.0,13.0,10.0,7.0,0,1,0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.91,0.5787878787878787,0.296969696969697,0.12424242424242424,0.3116883116883117,0.4155844155844156,0.2727272727272727,0.5166666666666667,0.7166666666666667,0.26666666666666666,0.016666666666666666,0.43333333333333335,0.3333333333333333,0.23333333333333334,1.111,1.011,0.022,0.022,0.1,3.667,2.122,1.089,0.456,0.856,0.267,0.356,0.233,0.022,0.856,0.011,0.022,0.022,0.856,0.0,0.767,0.378,0.0,0.667,0.344,0.478,0.178,0.011,0.333,0.144,0.111,0.078,0.0,0.011,0.0,0.067,0.011,0.0,0.011,0.011,0.0,0.0,0.078,0.0
Alberto Moreno Pérez,124.0,115.0,0,0,9,432.0,198.0,165.0,69.0,165.0,34.0,75.0,56.0,0.0,60.0,0,3,3,60.0,0,72.0,24.0,0.0,85.0,45.0,43.0,33.0,9.0,35.0,9.0,17.0,9.0,1,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.9274193548387096,0.4583333333333333,0.3819444444444444,0.1597222222222222,0.20606060606060606,0.45454545454545453,0.3393939393939394,0.5294117647058824,0.5058823529411764,0.38823529411764707,0.10588235294117647,0.2571428571428571,0.4857142857142857,0.2571428571428571,1.378,1.278,0.0,0.0,0.1,4.8,2.2,1.833,0.767,1.833,0.378,0.833,0.622,0.0,0.667,0.0,0.033,0.033,0.667,0.0,0.8,0.267,0.0,0.944,0.5,0.478,0.367,0.1,0.389,0.1,0.189,0.1,0.011,0.011,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0
Alberto Paloschi,20.0,16.0,0,0,4,124.0,17.0,48.0,59.0,55.0,1.0,21.0,33.0,0.0,12.0,1,0,0,12.0,0,4.0,3.0,0.0,6.0,4.0,3.0,3.0,0.0,17.0,2.0,7.0,8.0,2,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.13709677419354838,0.3870967741935484,0.47580645161290325,0.01818181818181818,0.38181818181818183,0.6,0.6666666666666666,0.5,0.5,0.0,0.11764705882352941,0.4117647058823529,0.47058823529411764,0.222,0.178,0.0,0.0,0.044,1.378,0.189,0.533,0.656,0.611,0.011,0.233,0.367,0.0,0.133,0.011,0.0,0.0,0.133,0.0,0.044,0.033,0.0,0.067,0.044,0.033,0.033,0.0,0.189,0.022,0.078,0.089,0.022,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0
Aleix García Serrano,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aleksandar Kolarov,153.0,141.0,1,1,12,232.0,109.0,81.0,42.0,88.0,14.0,43.0,31.0,2.0,53.0,1,2,2,53.0,0,87.0,55.0,0.0,33.0,17.0,16.0,13.0,4.0,24.0,3.0,15.0,6.0,0,0,0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.9215686274509803,0.4698275862068966,0.34913793103448276,0.1810344827586207,0.1590909090909091,0.48863636363636365,0.3522727272727273,0.5151515151515151,0.48484848484848486,0.3939393939393939,0.12121212121212122,0.125,0.625,0.25,1.7,1.567,0.011,0.011,0.133,2.578,1.211,0.9,0.467,0.978,0.156,0.478,0.344,0.022,0.589,0.011,0.022,0.022,0.589,0.0,0.967,0.611,0.0,0.367,0.189,0.178,0.144,0.044,0.267,0.033,0.167,0.067,0.0,0.0,0.0,0.022,0.0,0.0,0.011,0.011,0.0,0.0,0.033,0.0
Aleksandar Mitrović,73.0,64.0,0,0,9,391.0,41.0,190.0,160.0,108.0,6.0,39.0,63.0,3.0,50.0,1,0,0,50.0,0,30.0,25.0,0.0,25.0,12.0,8.0,9.0,8.0,53.0,3.0,22.0,28.0,4,0,0,1.0,0.0,2.0,3.0,3.0,0.0,0.0,4.0,2.0,0.8767123287671232,0.10485933503836317,0.4859335038363171,0.4092071611253197,0.05555555555555555,0.3611111111111111,0.5833333333333334,0.48,0.32,0.36,0.32,0.05660377358490566,0.41509433962264153,0.5283018867924528,0.811,0.711,0.0,0.0,0.1,4.344,0.456,2.111,1.778,1.2,0.067,0.433,0.7,0.033,0.556,0.011,0.0,0.0,0.556,0.0,0.333,0.278,0.0,0.278,0.133,0.089,0.1,0.089,0.589,0.033,0.244,0.311,0.044,0.0,0.0,0.011,0.0,0.022,0.033,0.033,0.0,0.0,0.044,0.022
Alessandro Diamanti,4.0,3.0,0,0,1,12.0,5.0,6.0,1.0,6.0,0.0,3.0,3.0,0.0,1.0,0,0,0,1.0,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.4166666666666667,0.5,0.08333333333333333,0.0,0.5,0.5,0.25,0.25,0.25,0.5,1.0,0.0,0.0,0.044,0.033,0.0,0.0,0.011,0.133,0.056,0.067,0.011,0.067,0.0,0.033,0.033,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.033,0.011,0.0,0.044,0.011,0.011,0.011,0.022,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Iwobi,27.0,24.0,0,0,3,101.0,24.0,48.0,29.0,30.0,1.0,13.0,16.0,0.0,11.0,1,0,0,11.0,0,2.0,1.0,0.0,10.0,6.0,2.0,5.0,3.0,2.0,0.0,2.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.2376237623762376,0.4752475247524752,0.2871287128712871,0.03333333333333333,0.43333333333333335,0.5333333333333333,0.6,0.2,0.5,0.3,0.0,1.0,0.0,0.3,0.267,0.0,0.0,0.033,1.122,0.267,0.533,0.322,0.333,0.011,0.144,0.178,0.0,0.122,0.011,0.0,0.0,0.122,0.0,0.022,0.011,0.0,0.111,0.067,0.022,0.056,0.033,0.022,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex McCarthy,28.0,28.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311,0.311,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Oxlade-Chamberlain,65.0,57.0,0,0,8,188.0,52.0,79.0,57.0,61.0,4.0,22.0,35.0,0.0,28.0,0,0,0,28.0,0,5.0,1.0,0.0,24.0,14.0,8.0,10.0,6.0,10.0,0.0,5.0,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8769230769230769,0.2765957446808511,0.42021276595744683,0.30319148936170215,0.06557377049180328,0.36065573770491804,0.5737704918032787,0.5833333333333334,0.3333333333333333,0.4166666666666667,0.25,0.0,0.5,0.5,0.722,0.633,0.0,0.0,0.089,2.089,0.578,0.878,0.633,0.678,0.044,0.244,0.389,0.0,0.311,0.0,0.0,0.0,0.311,0.0,0.056,0.011,0.0,0.267,0.156,0.089,0.111,0.067,0.111,0.0,0.056,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Palmer,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Pritchard,9.0,9.0,0,0,0,18.0,2.0,12.0,4.0,8.0,0.0,5.0,3.0,0.0,1.0,0,0,0,1.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.0,0.625,0.375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.022,0.133,0.044,0.089,0.0,0.056,0.033,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.022,0.022,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Banor Tettey,136.0,128.0,0,0,8,355.0,128.0,196.0,31.0,139.0,27.0,87.0,25.0,0.0,33.0,0,1,1,33.0,0,67.0,41.0,0.0,51.0,30.0,22.0,24.0,5.0,47.0,9.0,33.0,5.0,1,1,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.9411764705882353,0.36056338028169016,0.5521126760563381,0.08732394366197183,0.19424460431654678,0.6258992805755396,0.17985611510791366,0.5882352941176471,0.43137254901960786,0.47058823529411764,0.09803921568627451,0.19148936170212766,0.7021276595744681,0.10638297872340426,1.511,1.422,0.0,0.0,0.089,3.944,1.422,2.178,0.344,1.544,0.3,0.967,0.278,0.0,0.367,0.0,0.011,0.011,0.367,0.0,0.744,0.456,0.0,0.567,0.333,0.244,0.267,0.056,0.522,0.1,0.367,0.056,0.011,0.011,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0
Alexandre Dimitri Song-Billong,83.0,79.0,0,0,4,200.0,78.0,107.0,15.0,64.0,16.0,35.0,13.0,0.0,9.0,0,1,1,9.0,0,6.0,3.0,0.0,38.0,23.0,16.0,19.0,3.0,19.0,7.0,12.0,0.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9518072289156626,0.39,0.535,0.075,0.25,0.546875,0.203125,0.6052631578947368,0.42105263157894735,0.5,0.07894736842105263,0.3684210526315789,0.631578947368421,0.0,0.922,0.878,0.0,0.0,0.044,2.222,0.867,1.189,0.167,0.711,0.178,0.389,0.144,0.0,0.1,0.0,0.011,0.011,0.1,0.0,0.067,0.033,0.0,0.422,0.256,0.178,0.211,0.033,0.211,0.078,0.133,0.0,0.011,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
